flow_id,src,dst,proto,prediction,attack_type,confidence,duration,bytes,anomaly_flag
flow_165948,N/A,N/A,6,NORMAL,Normal,95.0,9832797.0,1375.0,1
flow_165949,N/A,N/A,6,NORMAL,Normal,95.0,6166017.0,1375.0,1
flow_165950,N/A,N/A,6,NORMAL,Normal,94.52,6015031.0,6.0,1
flow_165951,N/A,N/A,6,NORMAL,Normal,94.52,6157050.0,6.0,1
flow_165952,N/A,N/A,6,NORMAL,Normal,94.52,6114008.0,6.0,1
flow_165953,N/A,N/A,6,NORMAL,Normal,95.0,6164993.0,1375.0,1
flow_165954,N/A,N/A,6,NORMAL,Normal,94.52,6014850.0,6.0,1
flow_165955,N/A,N/A,6,NORMAL,Normal,94.52,9833809.0,6.0,1
flow_165956,N/A,N/A,6,NORMAL,Normal,94.52,9833819.0,6.0,1
flow_165957,N/A,N/A,6,NORMAL,Normal,94.52,6160088.0,6.0,1
flow_165958,N/A,N/A,6,NORMAL,Normal,94.52,6015989.0,6.0,1
flow_165959,N/A,N/A,6,NORMAL,Normal,95.0,6011952.0,1375.0,1
flow_165960,N/A,N/A,6,NORMAL,Normal,94.52,9837861.0,6.0,1
flow_165961,N/A,N/A,6,NORMAL,Normal,94.52,9830840.0,6.0,1
flow_165962,N/A,N/A,6,NORMAL,Normal,95.0,9828853.0,1375.0,1
flow_165963,N/A,N/A,6,NORMAL,Normal,95.0,6164976.0,1375.0,1
flow_165964,N/A,N/A,6,NORMAL,Normal,95.0,6008923.0,1375.0,1
flow_165965,N/A,N/A,6,NORMAL,Normal,94.52,9830881.0,6.0,1
flow_165966,N/A,N/A,6,NORMAL,Normal,94.52,9940076.0,6.0,1
flow_165967,N/A,N/A,6,NORMAL,Normal,94.52,6014987.0,6.0,1
flow_165968,N/A,N/A,6,NORMAL,Normal,94.52,6157056.0,6.0,1
flow_165969,N/A,N/A,6,NORMAL,Normal,94.52,6157979.0,6.0,1
flow_165970,N/A,N/A,6,NORMAL,Normal,94.52,6113063.0,6.0,1
flow_165971,N/A,N/A,6,NORMAL,Normal,94.52,6014992.0,6.0,1
flow_165972,N/A,N/A,6,NORMAL,Normal,94.52,9837824.0,6.0,1
flow_165973,N/A,N/A,6,NORMAL,Normal,94.52,9837856.0,6.0,1
flow_165974,N/A,N/A,6,NORMAL,Normal,95.0,6011945.0,1375.0,1
flow_165975,N/A,N/A,6,NORMAL,Normal,94.52,6015983.0,6.0,1
flow_165976,N/A,N/A,6,NORMAL,Normal,94.52,6115050.0,6.0,1
flow_165977,N/A,N/A,6,NORMAL,Normal,93.57,168011.0,11607.0,1
flow_165978,N/A,N/A,6,NORMAL,Normal,93.57,168143.0,11607.0,1
flow_165979,N/A,N/A,6,NORMAL,Normal,93.57,183213.0,11607.0,1
flow_165980,N/A,N/A,6,NORMAL,Normal,93.57,106882.0,11607.0,1
flow_165981,N/A,N/A,6,NORMAL,Normal,93.57,37372.0,11607.0,1
flow_165982,N/A,N/A,6,NORMAL,Normal,93.57,1794453.0,11601.0,1
flow_165983,N/A,N/A,6,NORMAL,Normal,93.57,1796605.0,11601.0,1
flow_165984,N/A,N/A,6,NORMAL,Normal,93.57,1773395.0,11601.0,1
flow_165985,N/A,N/A,6,NORMAL,Normal,93.57,1758505.0,11601.0,1
flow_165986,N/A,N/A,6,NORMAL,Normal,93.57,1806640.0,11601.0,1
flow_165987,N/A,N/A,6,NORMAL,Normal,93.57,1806966.0,11601.0,1
flow_165988,N/A,N/A,6,NORMAL,Normal,92.15,1796722.0,11601.0,1
flow_165989,N/A,N/A,6,NORMAL,Normal,93.57,1811721.0,11601.0,1
flow_165990,N/A,N/A,6,NORMAL,Normal,93.57,97848475.0,11607.0,1
flow_165991,N/A,N/A,6,NORMAL,Normal,93.57,97852470.0,11607.0,1
flow_165992,N/A,N/A,6,NORMAL,Normal,93.57,97852857.0,11607.0,1
flow_165993,N/A,N/A,6,NORMAL,Normal,93.57,99011512.0,11613.0,1
flow_165994,N/A,N/A,6,NORMAL,Normal,93.57,99011828.0,11613.0,1
flow_165995,N/A,N/A,6,NORMAL,Normal,93.57,99063341.0,11613.0,1
flow_165996,N/A,N/A,6,NORMAL,Normal,93.1,98971454.0,12982.0,1
flow_165997,N/A,N/A,6,NORMAL,Normal,93.57,98975588.0,11613.0,1
flow_165998,N/A,N/A,6,NORMAL,Normal,93.57,98971192.0,12982.0,1
flow_165999,N/A,N/A,6,NORMAL,Normal,93.57,98968229.0,12982.0,1
flow_166000,N/A,N/A,6,NORMAL,Normal,93.57,98972681.0,12982.0,1
flow_166001,N/A,N/A,6,NORMAL,Normal,93.1,98967647.0,12982.0,1
flow_166002,N/A,N/A,6,NORMAL,Normal,93.57,98968221.0,12982.0,1
flow_166003,N/A,N/A,6,NORMAL,Normal,93.57,98984477.0,11613.0,1
flow_166004,N/A,N/A,6,NORMAL,Normal,93.1,98984677.0,11613.0,1
flow_166005,N/A,N/A,6,NORMAL,Normal,93.57,98984953.0,11613.0,1
flow_166006,N/A,N/A,6,NORMAL,Normal,93.57,98985072.0,11613.0,1
flow_166007,N/A,N/A,6,NORMAL,Normal,93.57,98984288.0,12982.0,1
flow_166008,N/A,N/A,6,NORMAL,Normal,93.57,99029162.0,11613.0,1
flow_166009,N/A,N/A,6,NORMAL,Normal,93.57,99026341.0,11607.0,1
flow_166010,N/A,N/A,6,NORMAL,Normal,93.1,99029362.0,11613.0,1
flow_166011,N/A,N/A,6,NORMAL,Normal,93.57,99026591.0,11607.0,1
flow_166012,N/A,N/A,6,NORMAL,Normal,93.57,99029047.0,11607.0,1
flow_166013,N/A,N/A,6,NORMAL,Normal,93.57,99029425.0,11607.0,1
flow_166014,N/A,N/A,6,NORMAL,Normal,95.0,7832833.0,1375.0,1
flow_166015,N/A,N/A,6,NORMAL,Normal,94.52,4162063.0,6.0,1
flow_166016,N/A,N/A,6,NORMAL,Normal,94.52,4163055.0,6.0,1
flow_166017,N/A,N/A,6,NORMAL,Normal,94.52,7827881.0,6.0,1
flow_166018,N/A,N/A,6,NORMAL,Normal,94.52,4012039.0,6.0,1
flow_166019,N/A,N/A,6,NORMAL,Normal,94.52,7838894.0,6.0,1
flow_166020,N/A,N/A,6,NORMAL,Normal,94.52,4017933.0,6.0,1
flow_166021,N/A,N/A,6,NORMAL,Normal,94.52,7839786.0,6.0,1
flow_166022,N/A,N/A,6,NORMAL,Normal,94.52,4018864.0,6.0,1
flow_166023,N/A,N/A,6,NORMAL,Normal,94.52,7839798.0,6.0,1
flow_166024,N/A,N/A,6,NORMAL,Normal,94.52,4163030.0,6.0,1
flow_166025,N/A,N/A,6,NORMAL,Normal,94.52,4012045.0,6.0,1
flow_166026,N/A,N/A,6,NORMAL,Normal,94.52,7938982.0,6.0,1
flow_166027,N/A,N/A,6,NORMAL,Normal,95.0,7832873.0,1375.0,1
flow_166028,N/A,N/A,6,NORMAL,Normal,94.52,4153001.0,6.0,1
flow_166029,N/A,N/A,6,NORMAL,Normal,94.52,4017864.0,6.0,1
flow_166030,N/A,N/A,6,NORMAL,Normal,94.52,7981915.0,6.0,1
flow_166031,N/A,N/A,6,NORMAL,Normal,94.52,7835931.0,6.0,1
flow_166032,N/A,N/A,6,NORMAL,Normal,94.52,7839856.0,6.0,1
flow_166033,N/A,N/A,6,NORMAL,Normal,95.0,7927925.0,1375.0,1
flow_166034,N/A,N/A,6,NORMAL,Normal,94.52,4017879.0,6.0,1
flow_166035,N/A,N/A,6,NORMAL,Normal,94.52,4018917.0,6.0,1
flow_166036,N/A,N/A,6,NORMAL,Normal,94.52,7839882.0,6.0,1
flow_166037,N/A,N/A,6,NORMAL,Normal,94.52,7934949.0,6.0,1
flow_166038,N/A,N/A,6,NORMAL,Normal,95.0,7832895.0,1375.0,1
flow_166039,N/A,N/A,6,NORMAL,Normal,94.52,4163029.0,6.0,1
flow_166040,N/A,N/A,6,NORMAL,Normal,94.52,4153043.0,6.0,1
flow_166041,N/A,N/A,6,NORMAL,Normal,94.52,4017969.0,6.0,1
flow_166042,N/A,N/A,6,NORMAL,Normal,94.52,7974392.0,6.0,1
flow_166043,N/A,N/A,6,NORMAL,Normal,94.52,7827848.0,6.0,1
flow_166044,N/A,N/A,6,NORMAL,Normal,94.52,7838894.0,6.0,1
flow_166045,N/A,N/A,6,NORMAL,Normal,94.52,4017930.0,6.0,1
flow_166046,N/A,N/A,6,NORMAL,Normal,94.52,7981946.0,6.0,1
flow_166047,N/A,N/A,6,NORMAL,Normal,94.52,7839845.0,6.0,1
flow_166048,N/A,N/A,6,NORMAL,Normal,94.52,7938950.0,6.0,1
flow_166049,N/A,N/A,6,NORMAL,Normal,94.52,7986958.0,6.0,1
flow_166050,N/A,N/A,6,NORMAL,Normal,93.57,40023.0,11607.0,1
flow_166051,N/A,N/A,6,NORMAL,Normal,93.57,1773537.0,11601.0,1
flow_166052,N/A,N/A,6,NORMAL,Normal,93.57,1773683.0,11601.0,1
flow_166053,N/A,N/A,6,NORMAL,Normal,93.57,1767597.0,11601.0,1
flow_166054,N/A,N/A,6,NORMAL,Normal,93.57,1787599.0,11601.0,1
flow_166055,N/A,N/A,6,NORMAL,Normal,93.57,1775500.0,11601.0,1
flow_166056,N/A,N/A,6,NORMAL,Normal,93.57,1775807.0,11601.0,1
flow_166057,N/A,N/A,6,NORMAL,Normal,93.57,1798410.0,11601.0,1
flow_166058,N/A,N/A,6,NORMAL,Normal,93.57,1806426.0,11601.0,1
flow_166059,N/A,N/A,6,NORMAL,Normal,93.57,1811833.0,11601.0,1
flow_166060,N/A,N/A,6,NORMAL,Normal,93.57,1809484.0,11601.0,1
flow_166061,N/A,N/A,6,NORMAL,Normal,93.57,1801246.0,11607.0,1
flow_166062,N/A,N/A,6,NORMAL,Normal,93.57,1801385.0,11607.0,1
flow_166063,N/A,N/A,6,NORMAL,Normal,93.57,1801466.0,11607.0,1
flow_166064,N/A,N/A,6,NORMAL,Normal,93.57,1801406.0,11607.0,1
flow_166065,N/A,N/A,6,NORMAL,Normal,93.57,1786637.0,11607.0,1
flow_166066,N/A,N/A,6,NORMAL,Normal,93.57,1801447.0,11607.0,1
flow_166067,N/A,N/A,6,NORMAL,Normal,93.57,98056899.0,11607.0,1
flow_166068,N/A,N/A,6,NORMAL,Normal,93.57,98066660.0,11607.0,1
flow_166069,N/A,N/A,6,NORMAL,Normal,93.57,98066773.0,11607.0,1
flow_166070,N/A,N/A,6,NORMAL,Normal,93.57,98064783.0,11607.0,1
flow_166071,N/A,N/A,6,NORMAL,Normal,93.57,98064867.0,11607.0,1
flow_166072,N/A,N/A,6,NORMAL,Normal,93.57,98064871.0,11607.0,1
flow_166073,N/A,N/A,6,NORMAL,Normal,93.57,99048361.0,11613.0,1
flow_166074,N/A,N/A,6,NORMAL,Normal,93.57,99048816.0,11613.0,1
flow_166075,N/A,N/A,6,NORMAL,Normal,93.57,99007015.0,11613.0,1
flow_166076,N/A,N/A,6,NORMAL,Normal,93.57,99007080.0,11613.0,1
flow_166077,N/A,N/A,6,NORMAL,Normal,93.57,99007399.0,12982.0,1
flow_166078,N/A,N/A,6,NORMAL,Normal,93.57,98919311.0,11613.0,1
flow_166079,N/A,N/A,6,NORMAL,Normal,93.57,98919234.0,11613.0,1
flow_166080,N/A,N/A,6,NORMAL,Normal,93.57,98919543.0,11613.0,1
flow_166081,N/A,N/A,6,NORMAL,Normal,93.57,98921680.0,11613.0,1
flow_166082,N/A,N/A,6,NORMAL,Normal,93.57,98963137.0,11607.0,1
flow_166083,N/A,N/A,6,NORMAL,Normal,93.57,98963331.0,11607.0,1
flow_166084,N/A,N/A,6,NORMAL,Normal,93.57,98962691.0,11607.0,1
flow_166085,N/A,N/A,6,NORMAL,Normal,93.1,98962926.0,11607.0,1
flow_166086,N/A,N/A,6,NORMAL,Normal,93.57,98969184.0,11607.0,1
flow_166087,N/A,N/A,6,NORMAL,Normal,93.57,98965384.0,11607.0,1
flow_166088,N/A,N/A,6,NORMAL,Normal,93.1,98965529.0,11607.0,1
flow_166089,N/A,N/A,6,NORMAL,Normal,91.68,98967471.0,11607.0,1
flow_166090,N/A,N/A,6,NORMAL,Normal,93.1,98966953.0,11607.0,1
flow_166091,N/A,N/A,6,NORMAL,Normal,93.57,98970974.0,11607.0,1
flow_166092,N/A,N/A,6,NORMAL,Normal,95.0,2006902.0,1375.0,1
flow_166093,N/A,N/A,6,NORMAL,Normal,94.52,5927924.0,6.0,1
flow_166094,N/A,N/A,6,NORMAL,Normal,94.52,5830985.0,6.0,1
flow_166095,N/A,N/A,6,NORMAL,Normal,94.52,2157045.0,6.0,1
flow_166096,N/A,N/A,6,NORMAL,Normal,94.52,2002064.0,6.0,1
flow_166097,N/A,N/A,6,NORMAL,Normal,94.52,5826926.0,6.0,1
flow_166098,N/A,N/A,6,NORMAL,Normal,94.52,5827826.0,6.0,1
flow_166099,N/A,N/A,6,NORMAL,Normal,95.0,2007020.0,1375.0,1
flow_166100,N/A,N/A,6,NORMAL,Normal,94.52,5977002.0,6.0,1
flow_166101,N/A,N/A,6,NORMAL,Normal,94.52,5927917.0,6.0,1
flow_166102,N/A,N/A,6,NORMAL,Normal,95.0,2012837.0,1375.0,1
flow_166103,N/A,N/A,6,NORMAL,Normal,95.0,2013057.0,1375.0,1
flow_166104,N/A,N/A,6,NORMAL,Normal,94.52,5826926.0,6.0,1
flow_166105,N/A,N/A,6,NORMAL,Normal,94.52,2014913.0,6.0,1
flow_166106,N/A,N/A,6,NORMAL,Normal,94.52,5827959.0,6.0,1
flow_166107,N/A,N/A,6,NORMAL,Normal,95.0,2006909.0,1375.0,1
flow_166108,N/A,N/A,6,NORMAL,Normal,95.0,2012976.0,1375.0,1
flow_166109,N/A,N/A,6,NORMAL,Normal,94.52,5927949.0,6.0,1
flow_166110,N/A,N/A,6,NORMAL,Normal,95.0,2011881.0,1375.0,1
flow_166111,N/A,N/A,6,NORMAL,Normal,94.52,5825964.0,6.0,1
flow_166112,N/A,N/A,6,NORMAL,Normal,94.52,5826766.0,6.0,1
flow_166113,N/A,N/A,6,NORMAL,Normal,94.52,2157039.0,6.0,1
flow_166114,N/A,N/A,6,NORMAL,Normal,94.52,2010030.0,6.0,1
flow_166115,N/A,N/A,6,NORMAL,Normal,94.52,5826919.0,6.0,1
flow_166116,N/A,N/A,6,NORMAL,Normal,95.0,2005858.0,1375.0,1
flow_166117,N/A,N/A,6,NORMAL,Normal,94.52,5827871.0,6.0,1
flow_166118,N/A,N/A,6,NORMAL,Normal,93.57,43039.0,11607.0,1
flow_166119,N/A,N/A,6,NORMAL,Normal,93.57,57868.0,11607.0,1
flow_166120,N/A,N/A,6,NORMAL,Normal,93.57,57979.0,11607.0,1
flow_166121,N/A,N/A,6,ATTACK,Anomaly,29.25,29864.0,11601.0,-1
flow_166122,N/A,N/A,6,NORMAL,Normal,93.57,30978.0,11601.0,1
flow_166123,N/A,N/A,6,NORMAL,Normal,93.57,31061.0,11601.0,1
flow_166124,N/A,N/A,6,ATTACK,Anomaly,29.29,30061.0,11601.0,-1
flow_166125,N/A,N/A,6,ATTACK,Anomaly,28.74,19341.0,11601.0,-1
flow_166126,N/A,N/A,6,ATTACK,Anomaly,28.74,19372.0,11601.0,-1
flow_166127,N/A,N/A,6,ATTACK,Anomaly,28.34,19381.0,11601.0,-1
flow_166128,N/A,N/A,6,ATTACK,Anomaly,29.61,31075.0,11601.0,-1
flow_166129,N/A,N/A,6,ATTACK,Anomaly,28.14,19490.0,11607.0,-1
flow_166130,N/A,N/A,6,ATTACK,Anomaly,28.74,19535.0,11601.0,-1
flow_166131,N/A,N/A,6,NORMAL,Normal,93.57,1742949.0,11601.0,1
flow_166132,N/A,N/A,6,NORMAL,Normal,93.57,1814846.0,11601.0,1
flow_166133,N/A,N/A,6,NORMAL,Normal,93.57,97756879.0,11607.0,1
flow_166134,N/A,N/A,6,NORMAL,Normal,93.57,97757074.0,11607.0,1
flow_166135,N/A,N/A,6,NORMAL,Normal,93.57,97842638.0,11607.0,1
flow_166136,N/A,N/A,6,NORMAL,Normal,93.57,97829089.0,11607.0,1
flow_166137,N/A,N/A,6,NORMAL,Normal,93.57,98055156.0,11607.0,1
flow_166138,N/A,N/A,6,NORMAL,Normal,93.57,97852659.0,11607.0,1
flow_166139,N/A,N/A,6,NORMAL,Normal,93.57,97848657.0,11607.0,1
flow_166140,N/A,N/A,6,NORMAL,Normal,93.57,99005446.0,11607.0,1
flow_166141,N/A,N/A,6,NORMAL,Normal,91.68,99004545.0,11613.0,1
flow_166142,N/A,N/A,6,NORMAL,Normal,93.1,99006598.0,11613.0,1
flow_166143,N/A,N/A,6,NORMAL,Normal,93.57,99006862.0,11613.0,1
flow_166144,N/A,N/A,6,NORMAL,Normal,93.57,99006863.0,11607.0,1
flow_166145,N/A,N/A,6,NORMAL,Normal,93.57,98920573.0,11613.0,1
flow_166146,N/A,N/A,6,NORMAL,Normal,93.57,98917598.0,11613.0,1
flow_166147,N/A,N/A,6,NORMAL,Normal,93.1,98920740.0,11613.0,1
flow_166148,N/A,N/A,6,NORMAL,Normal,93.57,98915338.0,11613.0,1
flow_166149,N/A,N/A,6,NORMAL,Normal,93.57,98914942.0,11613.0,1
flow_166150,N/A,N/A,6,NORMAL,Normal,93.57,98915096.0,11613.0,1
flow_166151,N/A,N/A,6,NORMAL,Normal,93.57,98916266.0,11613.0,1
flow_166152,N/A,N/A,6,NORMAL,Normal,93.57,98967550.0,11607.0,1
flow_166153,N/A,N/A,6,NORMAL,Normal,93.57,98971560.0,11613.0,1
flow_166154,N/A,N/A,6,NORMAL,Normal,93.1,98972791.0,11607.0,1
flow_166155,N/A,N/A,6,NORMAL,Normal,93.57,98970464.0,11607.0,1
flow_166156,N/A,N/A,6,NORMAL,Normal,93.57,98973535.0,11607.0,1
flow_166157,N/A,N/A,6,NORMAL,Normal,93.57,98973752.0,11607.0,1
flow_166158,N/A,N/A,6,NORMAL,Normal,93.57,98973934.0,11607.0,1
flow_166159,N/A,N/A,6,NORMAL,Normal,91.68,98972834.0,11613.0,1
flow_166160,N/A,N/A,6,NORMAL,Normal,93.1,98972942.0,11607.0,1
flow_166161,N/A,N/A,6,NORMAL,Normal,93.1,98975027.0,11607.0,1
flow_166162,N/A,N/A,6,NORMAL,Normal,94.52,3929120.0,6.0,1
flow_166163,N/A,N/A,6,NORMAL,Normal,94.52,3821782.0,6.0,1
flow_166164,N/A,N/A,6,NORMAL,Normal,92.62,152979.0,6.0,1
flow_166165,N/A,N/A,6,NORMAL,Normal,94.52,12122988.0,6.0,1
flow_166166,N/A,N/A,6,NORMAL,Normal,94.52,3822901.0,6.0,1
flow_166167,N/A,N/A,6,NORMAL,Normal,94.52,12123668.0,6.0,1
flow_166168,N/A,N/A,6,NORMAL,Normal,94.52,3827832.0,6.0,1
flow_166169,N/A,N/A,6,NORMAL,Normal,95.0,3767927.0,1375.0,1
flow_166170,N/A,N/A,6,NORMAL,Normal,92.62,151028.0,6.0,1
flow_166171,N/A,N/A,6,NORMAL,Normal,95.0,12123329.0,1375.0,1
flow_166172,N/A,N/A,6,NORMAL,Normal,95.0,12123529.0,1375.0,1
flow_166173,N/A,N/A,6,NORMAL,Normal,94.52,3832942.0,6.0,1
flow_166174,N/A,N/A,6,NORMAL,Normal,94.52,3822156.0,6.0,1
flow_166175,N/A,N/A,6,NORMAL,Normal,94.52,12123802.0,6.0,1
flow_166176,N/A,N/A,6,NORMAL,Normal,94.52,3973888.0,6.0,1
flow_166177,N/A,N/A,6,NORMAL,Normal,92.62,149989.0,6.0,1
flow_166178,N/A,N/A,6,NORMAL,Normal,94.52,3832892.0,6.0,1
flow_166179,N/A,N/A,6,NORMAL,Normal,95.0,12123265.0,1375.0,1
flow_166180,N/A,N/A,6,NORMAL,Normal,95.0,3766963.0,1375.0,1
flow_166181,N/A,N/A,6,NORMAL,Normal,94.52,3980928.0,6.0,1
flow_166182,N/A,N/A,6,NORMAL,Normal,94.52,3928930.0,6.0,1
flow_166183,N/A,N/A,6,NORMAL,Normal,95.0,12123368.0,1375.0,1
flow_166184,N/A,N/A,6,NORMAL,Normal,95.0,12123521.0,1375.0,1
flow_166185,N/A,N/A,6,NORMAL,Normal,94.52,3822093.0,6.0,1
flow_166186,N/A,N/A,6,NORMAL,Normal,94.52,3823893.0,6.0,1
flow_166187,N/A,N/A,6,NORMAL,Normal,94.52,12123062.0,6.0,1
flow_166188,N/A,N/A,6,NORMAL,Normal,94.52,12123911.0,6.0,1
flow_166189,N/A,N/A,6,NORMAL,Normal,94.52,3831804.0,6.0,1
flow_166190,N/A,N/A,6,NORMAL,Normal,94.52,3973887.0,6.0,1
flow_166191,N/A,N/A,6,NORMAL,Normal,95.0,3766907.0,1375.0,1
flow_166192,N/A,N/A,6,NORMAL,Normal,95.0,12123301.0,1375.0,1
flow_166193,N/A,N/A,6,NORMAL,Normal,93.57,148530.0,11607.0,1
flow_166194,N/A,N/A,6,NORMAL,Normal,93.57,133062.0,11601.0,1
flow_166195,N/A,N/A,6,NORMAL,Normal,93.57,132317.0,11601.0,1
flow_166196,N/A,N/A,6,NORMAL,Normal,93.57,120256.0,11607.0,1
flow_166197,N/A,N/A,6,NORMAL,Normal,93.57,120376.0,11607.0,1
flow_166198,N/A,N/A,6,NORMAL,Normal,93.57,120514.0,11607.0,1
flow_166199,N/A,N/A,6,NORMAL,Normal,93.57,120663.0,11607.0,1
flow_166200,N/A,N/A,6,NORMAL,Normal,93.57,121043.0,11607.0,1
flow_166201,N/A,N/A,6,NORMAL,Normal,93.57,90302.0,11601.0,1
flow_166202,N/A,N/A,6,NORMAL,Normal,93.57,90445.0,11601.0,1
flow_166203,N/A,N/A,6,NORMAL,Normal,93.57,77159.0,11607.0,1
flow_166204,N/A,N/A,6,NORMAL,Normal,93.57,77277.0,11607.0,1
flow_166205,N/A,N/A,6,NORMAL,Normal,93.57,76982.0,11607.0,1
flow_166206,N/A,N/A,6,NORMAL,Normal,93.57,34823.0,11601.0,1
flow_166207,N/A,N/A,6,ATTACK,Anomaly,28.54,23388.0,11601.0,-1
flow_166208,N/A,N/A,6,ATTACK,Anomaly,28.54,23971.0,11601.0,-1
flow_166209,N/A,N/A,6,NORMAL,Normal,93.57,1749339.0,11607.0,1
flow_166210,N/A,N/A,6,NORMAL,Normal,93.57,1760956.0,11607.0,1
flow_166211,N/A,N/A,6,NORMAL,Normal,93.57,1747238.0,11607.0,1
flow_166212,N/A,N/A,6,NORMAL,Normal,93.57,1747388.0,11607.0,1
flow_166213,N/A,N/A,6,NORMAL,Normal,93.57,1749146.0,11607.0,1
flow_166214,N/A,N/A,6,NORMAL,Normal,93.57,1769873.0,11601.0,1
flow_166215,N/A,N/A,6,NORMAL,Normal,93.57,1769621.0,11601.0,1
flow_166216,N/A,N/A,6,NORMAL,Normal,93.57,1757524.0,11601.0,1
flow_166217,N/A,N/A,6,NORMAL,Normal,93.57,1759347.0,11601.0,1
flow_166218,N/A,N/A,6,NORMAL,Normal,93.57,1770698.0,11601.0,1
flow_166219,N/A,N/A,6,NORMAL,Normal,93.57,1759467.0,11601.0,1
flow_166220,N/A,N/A,6,NORMAL,Normal,93.57,1759353.0,11601.0,1
flow_166221,N/A,N/A,6,NORMAL,Normal,93.57,1759380.0,11601.0,1
flow_166222,N/A,N/A,6,NORMAL,Normal,93.1,98968905.0,11607.0,1
flow_166223,N/A,N/A,6,NORMAL,Normal,93.57,98972009.0,11607.0,1
flow_166224,N/A,N/A,6,NORMAL,Normal,93.1,98969177.0,11607.0,1
flow_166225,N/A,N/A,6,NORMAL,Normal,93.57,98971784.0,11607.0,1
flow_166226,N/A,N/A,6,NORMAL,Normal,93.57,98971795.0,11607.0,1
flow_166227,N/A,N/A,6,NORMAL,Normal,93.57,98973268.0,11607.0,1
flow_166228,N/A,N/A,6,NORMAL,Normal,93.57,98969223.0,12976.0,1
flow_166229,N/A,N/A,6,NORMAL,Normal,93.57,98971897.0,11607.0,1
flow_166230,N/A,N/A,6,NORMAL,Normal,93.57,98971444.0,12976.0,1
flow_166231,N/A,N/A,6,NORMAL,Normal,93.57,98971539.0,11607.0,1
flow_166232,N/A,N/A,6,NORMAL,Normal,94.52,1828799.0,6.0,1
flow_166233,N/A,N/A,6,NORMAL,Normal,94.52,10232685.0,6.0,1
flow_166234,N/A,N/A,6,NORMAL,Normal,95.0,10132547.0,1375.0,1
flow_166235,N/A,N/A,6,NORMAL,Normal,94.52,1820936.0,6.0,1
flow_166236,N/A,N/A,6,NORMAL,Normal,94.52,1828914.0,6.0,1
flow_166237,N/A,N/A,6,NORMAL,Normal,95.0,10137686.0,1375.0,1
flow_166238,N/A,N/A,6,NORMAL,Normal,95.0,10056675.0,1375.0,1
flow_166239,N/A,N/A,6,NORMAL,Normal,94.52,1827979.0,6.0,1
flow_166240,N/A,N/A,6,NORMAL,Normal,94.52,1827953.0,6.0,1
flow_166241,N/A,N/A,6,NORMAL,Normal,95.0,10132495.0,1375.0,1
flow_166242,N/A,N/A,6,NORMAL,Normal,95.0,10132493.0,1375.0,1
flow_166243,N/A,N/A,6,NORMAL,Normal,94.52,1827876.0,6.0,1
flow_166244,N/A,N/A,6,NORMAL,Normal,94.52,1830829.0,6.0,1
flow_166245,N/A,N/A,6,NORMAL,Normal,95.0,10056716.0,1375.0,1
flow_166246,N/A,N/A,6,NORMAL,Normal,94.52,10132644.0,6.0,1
flow_166247,N/A,N/A,6,NORMAL,Normal,94.52,1826959.0,6.0,1
flow_166248,N/A,N/A,6,NORMAL,Normal,94.52,1827956.0,6.0,1
flow_166249,N/A,N/A,6,NORMAL,Normal,94.52,1825025.0,6.0,1
flow_166250,N/A,N/A,6,NORMAL,Normal,94.52,10127746.0,6.0,1
flow_166251,N/A,N/A,6,NORMAL,Normal,94.52,1828809.0,6.0,1
flow_166252,N/A,N/A,6,NORMAL,Normal,95.0,10132547.0,1375.0,1
flow_166253,N/A,N/A,6,NORMAL,Normal,94.52,1822973.0,6.0,1
flow_166254,N/A,N/A,6,NORMAL,Normal,95.0,10132547.0,1375.0,1
flow_166255,N/A,N/A,6,NORMAL,Normal,94.52,1819980.0,6.0,1
flow_166256,N/A,N/A,6,NORMAL,Normal,95.0,10137701.0,1375.0,1
flow_166257,N/A,N/A,6,NORMAL,Normal,94.52,10127744.0,6.0,1
flow_166258,N/A,N/A,6,NORMAL,Normal,94.52,1828973.0,6.0,1
flow_166259,N/A,N/A,6,NORMAL,Normal,93.57,35754.0,11607.0,1
flow_166260,N/A,N/A,6,NORMAL,Normal,93.57,34569.0,11601.0,1
flow_166261,N/A,N/A,6,NORMAL,Normal,93.57,34618.0,11601.0,1
flow_166262,N/A,N/A,6,NORMAL,Normal,93.57,34636.0,11601.0,1
flow_166263,N/A,N/A,6,NORMAL,Normal,93.57,35646.0,11601.0,1
flow_166264,N/A,N/A,6,ATTACK,Anomaly,29.86,34566.0,11601.0,-1
flow_166265,N/A,N/A,6,NORMAL,Normal,93.57,34831.0,11601.0,1
flow_166266,N/A,N/A,6,NORMAL,Normal,93.57,108643.0,11607.0,1
flow_166267,N/A,N/A,6,NORMAL,Normal,93.57,108042.0,11607.0,1
flow_166268,N/A,N/A,6,NORMAL,Normal,93.57,108169.0,11607.0,1
flow_166269,N/A,N/A,6,NORMAL,Normal,93.57,108489.0,11607.0,1
flow_166270,N/A,N/A,6,ATTACK,Anomaly,27.54,17415.0,11601.0,-1
flow_166271,N/A,N/A,6,ATTACK,Anomaly,27.54,17093.0,11601.0,-1
flow_166272,N/A,N/A,6,NORMAL,Normal,93.57,1774822.0,11601.0,1
flow_166273,N/A,N/A,6,NORMAL,Normal,93.57,1885048.0,11607.0,1
flow_166274,N/A,N/A,6,NORMAL,Normal,93.57,98327120.0,11613.0,1
