packet_count,byte_count,duration,packet_rate,byte_rate,label,anomaly
1,45,0.09561,20.91831398,1516.577764,Normal,1
1,55,0.030318,65.9674121,5475.295204,Normal,1
1,41,0.091013,21.97488271,2021.689209,Normal,1
1,45,0.030251,66.11351691,3504.016396,Normal,1
1,52,0.031046,64.42053727,7988.146621,Normal,1
1,52,0.110695,18.0676634,1698.36036,Normal,1
1,52,0.174126,11.48593547,1079.677934,Normal,1
1,52,0.166504,12.01172344,1129.102004,Normal,1
1,62,0.030391,65.8089566,4606.626962,Normal,1
1,53,0.030361,65.87398307,5566.351569,Normal,1
1,47,0.111796,17.88972772,1592.185767,Normal,1
1,62,0.030189,66.2492961,5034.946504,Normal,1
1,41,0.06064,32.98153034,2918.865435,Normal,1
1,59,0.030808,64.91820306,5940.01558,Normal,1
1,52,0.030875,64.77732794,4275.303644,Normal,1
1,52,0.030596,65.36802196,5392.861812,Normal,1
1,59,0.030721,65.10204746,4361.83718,Normal,1
1,52,0.030906,64.71235359,5435.837701,Normal,1
1,52,0.037065,53.95926076,4451.639013,Normal,1
1,42,0.041131,48.6251246,2723.006978,Normal,1
2,140,56.33694,0.071001371,7.472894339,Normal,1
1,50,0.205928,9.712132396,893.5161804,Normal,1
1,50,0.335678,5.958090789,548.1443526,Normal,1
1,42,0.030386,65.81978543,3982.097018,Normal,1
1,46,0.041005,48.77453969,2926.472381,Normal,1
1,42,0.030663,65.22518997,3261.259498,Normal,1
1,60,0.72762,2.748687502,255.6279377,Normal,1
1,55,0.030559,65.44716777,5432.114925,Normal,1
1,46,0.030369,65.85663012,4807.533998,Normal,1
1,79,0.030731,65.08086297,7809.703557,Normal,1
1,64,0.060469,33.07479866,2993.269278,Normal,1
1,50,0.112281,17.81245269,1638.745647,Normal,1
1,52,0.030401,65.78730963,3947.238578,Normal,1
1,41,0.001,4938.271605,446913.5802,Normal,1
1,44,0.091227,21.9233341,3321.385116,Normal,1
1,48,0.03044,65.70302234,4073.587385,Normal,1
1,44,0.031753,62.98617453,3275.281076,Normal,1
1,49,0.237564,8.418783991,479.8706875,Normal,1
1,50,0.044576,44.86719311,2602.2972,Normal,1
2,90,51.41697,0.077795327,5.737405374,Normal,1
1,52,0.090376,22.12976897,2235.106665,Normal,1
1,49,0.244567,8.177718171,625.5954401,Normal,1
1,51,0.03034,65.91957811,5372.445616,Normal,1
4,136,0.030635,195.8544149,7703.606985,Normal,1
3,0,8.998057,0.333405312,0.0,Normal,1
6,181,3.453305,2.027043658,65.73413006,Normal,1
1,0,0.001,38461.53846,0.0,Normal,1
1,0,0.001,38961.03896,0.0,Normal,1
1,0,0.001,40540.54054,0.0,Normal,1
1,0,0.001,41095.89041,0.0,Normal,1
1,0,0.001,13043.47826,0.0,Normal,1
2,124,0.001,500000.0,31000000.0,Normal,-1
2,46,0.001,25806.45161,593548.3871,Normal,1
2,46,0.001,20100.50251,462311.5578,Normal,1
2,46,0.001,26143.79085,601307.1895,Normal,1
2,46,0.001,17543.85965,403508.7719,Normal,1
2,46,0.001,25806.45161,593548.3871,Normal,1
2,46,0.001,19900.49751,457711.4428,Normal,1
2,46,0.001,26315.78947,605263.1579,Normal,1
2,46,0.001,26490.06623,609271.5232,Normal,1
2,46,0.001,22857.14286,525714.2857,Normal,1
2,46,0.001,25641.02564,589743.5897,Normal,1
2,46,0.001,19801.9802,455445.5446,Normal,1
2,46,0.001,23121.38728,531791.9075,Normal,1
2,46,0.001,19704.4335,453201.9704,Normal,1
2,46,0.001,18348.62385,422018.3486,Normal,1
2,46,0.001,20100.50251,462311.5578,Normal,1
2,46,0.001,26490.06623,609271.5232,Normal,1
72,12170,116.624114,0.977499387,218.8226699,Normal,-1
10,703,1.447669,14.50607839,3214.132512,Normal,1
9,703,1.431616,13.97022665,3250.173231,Normal,1
1,0,0.095093,21.03204232,0.0,Normal,1
1,0,0.094812,21.09437624,0.0,Normal,1
2,104,0.001,29629.62963,2088888.889,Normal,1
3,0,8.998946,0.333372375,0.0,Normal,1
3,0,9.015046,0.332777004,0.0,Normal,1
7,187,63.024248,0.14280218,4.426867576,Normal,1
3,0,9.027435,0.33232031,0.0,Normal,1
2,12,0.001,14492.75362,86956.52174,Normal,1
2,12,0.001,8888.888889,53333.33333,Normal,1
2,0,0.001,500000.0,0.0,Normal,1
1,0,0.001,35714.28571,0.0,Normal,1
1,0,0.001,90909.09091,0.0,Normal,1
1,0,0.001,28571.42857,0.0,Normal,1
1,0,0.001,37735.84906,0.0,Normal,1
1,0,0.001,29850.74627,0.0,Normal,1
1,0,0.001,27397.26027,0.0,Normal,1
4,371,0.010414,480.1229115,36201.26752,Normal,1
2,31,0.001,1000000.0,31000000.0,Normal,-1
1,0,0.001,34482.75862,0.0,Normal,1
1,0,0.001,22471.91011,0.0,Normal,1
3,43,0.001,600000.0,8600000.0,Normal,-1
3,43,0.001433,2791.346825,34193.9986,Normal,1
3,43,0.001,600000.0,8600000.0,Normal,-1
4,49,0.066559,75.12132093,826.3345303,Normal,1
4,49,0.081726,61.18004062,672.9804469,Normal,1
4,49,0.067025,74.59903021,820.5893323,Normal,1
3,43,0.001,13029.31596,159609.1205,Normal,1
3,43,0.011269,354.9560742,4348.211909,Normal,1
2,0,0.001,9433.962264,0.0,Normal,1
2,37,0.001,11627.90698,166666.6667,Normal,1
3,43,0.001,1000000.0,12300000.0,Normal,-1
2,37,0.001,666666.6667,12300000.0,Normal,-1
1,6,0.001,29850.74627,179104.4776,Normal,1
1,6,0.001,41666.66667,250000.0,Normal,1
2,12,0.044559,44.88431069,269.3058641,Normal,1
3,43,0.001,47619.04762,583333.3333,Normal,1
3,43,0.001,60606.06061,742424.2424,Normal,1
2,12,0.001,7905.13834,47430.83004,Normal,1
3,50,0.027384,146.0706982,2044.989775,Normal,1
2,37,0.001,41666.66667,770833.3333,Normal,1
2,0,0.380116,13.15387934,47.35396563,Normal,1
2,37,0.001,1000000.0,37000000.0,Normal,-1
2,0,0.383081,13.05206993,46.98745174,Normal,1
2,37,0.001,1000000.0,37000000.0,Normal,-1
1,0,0.001,31746.03175,0.0,Normal,1
1,0,0.001,39215.68627,0.0,Normal,1
1,0,0.001,95238.09524,0.0,Normal,1
1,0,0.001,90909.09091,0.0,Normal,1
1,0,0.001,38461.53846,0.0,Normal,1
1,0,0.001,86956.52174,0.0,Normal,1
2,0,0.001,16129.03226,0.0,Normal,1
2,12,0.001,40816.32653,244897.9592,Normal,1
2,12,0.001,40816.32653,244897.9592,Normal,1
2,12,0.001,500000.0,3000000.0,Normal,1
2,12,0.001,500000.0,3000000.0,Normal,1
2,37,0.001,666666.6667,12300000.0,Normal,-1
2,37,0.001,500000.0,9250000.0,Normal,-1
2,37,0.001,666666.6667,12300000.0,Normal,-1
2,12,0.001,3683.241252,22099.44751,Normal,1
2,12,0.001,8130.081301,48780.4878,Normal,1
1,0,0.001,30303.0303,0.0,Normal,1
2,12,0.001,42553.19149,255319.1489,Normal,1
2,12,0.001,4889.97555,29339.8533,Normal,1
2,12,0.001,5509.641873,33057.85124,Normal,1
2,0,0.001,1000000.0,0.0,Normal,-1
1,0,0.001,10050.25126,0.0,Normal,1
2,0,0.001,666666.6667,0.0,Normal,1
1,0,0.001,66666.66667,0.0,Normal,1
2,0,0.001,500000.0,0.0,Normal,1
1,0,0.001,9478.672986,0.0,Normal,1
2,0,0.001,500000.0,0.0,Normal,1
2,0,0.085865,34.93856635,0.0,Normal,1
2,31,0.001,666666.6667,10300000.0,Normal,-1
1,0,0.001,47619.04762,0.0,Normal,1
2,37,0.001,666666.6667,12300000.0,Normal,-1
2,12,0.370807,5.393641436,32.36184862,Normal,1
2,12,0.001,41666.66667,250000.0,Normal,1
2,12,0.001,1000000.0,12000000.0,Normal,-1
3,37,0.001,18604.65116,172093.0233,Normal,1
1,0,0.001,142857.1429,0.0,Normal,1
3,37,0.001,176470.5882,2176470.588,Normal,1
1,0,0.001,8810.572687,0.0,Normal,1
3,37,0.001,1000000.0,37000000.0,Normal,-1
2,37,0.001,1000000.0,37000000.0,Normal,-1
2,37,0.001,41666.66667,770833.3333,Normal,1
1,0,0.001,10362.6943,0.0,Normal,1
2,0,0.023339,257.0804233,1028.321693,Normal,1
1,6,0.001,23809.52381,142857.1429,Normal,1
2,12,0.001,7272.727273,43636.36364,Normal,1
2,12,0.001,9049.773756,54298.64253,Normal,1
2,37,0.001,500000.0,9250000.0,Normal,-1
2,31,0.001,32258.06452,397849.4624,Normal,1
3,50,0.001,13245.03311,185430.4636,Normal,1
2,12,0.001,7326.007326,43956.04396,Normal,1
2,12,0.001,5714.285714,34285.71429,Normal,1
2,12,0.001,4464.285714,26785.71429,Normal,1
1,6,0.001,21052.63158,126315.7895,Normal,1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,37,0.001,666666.6667,12300000.0,Normal,-1
2,12,0.001,1000000.0,12000000.0,Normal,-1
3,83,0.001,14981.27341,333333.3333,Normal,1
2,43,0.001,3838.771593,82533.58925,Normal,1
2,43,0.001,666666.6667,14300000.0,Normal,-1
2,12,0.001,42553.19149,255319.1489,Normal,1
2,43,0.001,9389.671362,201877.9343,Normal,1
2,43,0.001,4434.5898,95343.68071,Normal,1
3,18,0.999429,3.001713979,18.01028387,Normal,1
5,2570,2.351345,2.551731031,1095.543189,Normal,1
3,253,0.001,62500.0,5270833.333,Normal,1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.001,500000.0,3000000.0,Normal,1
2,12,0.001,500000.0,3000000.0,Normal,1
1,6,0.001,133333.3333,800000.0,Normal,1
2,12,0.001,1000000.0,12000000.0,Normal,-1
2,12,0.001,666666.6667,4000000.0,Normal,-1
1,6,0.001,181818.1818,1090909.091,Normal,1
1,6,0.001,39215.68627,235294.1176,Normal,1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.257699,7.760992476,46.56595485,Normal,1
2,12,0.001,42553.19149,255319.1489,Normal,1
2,12,0.001,7905.13834,47430.83004,Normal,1
1,6,0.001,500000.0,3000000.0,Normal,-1
2,12,0.001,666666.6667,4000000.0,Normal,-1
1,0,0.001,35087.7193,0.0,Normal,1
2,12,0.001,500000.0,3000000.0,Normal,1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.001,666666.6667,4000000.0,Normal,-1
2,12,0.001,8403.361345,50420.16807,Normal,1
2,12,0.001,9523.809524,57142.85714,Normal,1
2,12,0.001,500000.0,3000000.0,Normal,1
2,37,0.001,666666.6667,12300000.0,Normal,-1
2,37,0.001,666666.6667,12300000.0,Normal,-1
1,6,0.001,33898.30508,203389.8305,Normal,1
13,650,0.001,619047.619,31000000.0,Normal,-1
2,12,0.001,21505.37634,129032.2581,Normal,1
9,381,5.524361,2.534229751,943.2765165,Normal,1
33,1231,115.939247,0.586514073,327.1368495,Normal,-1
1,6,0.001,750000.0,10800000.0,Normal,-1
9,704,15.862264,1.134768656,297.6246014,Normal,1
2,12,0.001,14285.71429,85714.28571,Normal,1
21,1015,115.496345,0.329014741,51.4994652,Normal,1
9,385,5.247272,2.858628255,1328.499838,Normal,1
24,780,115.690234,0.414901054,144.0743909,Normal,1
22,1079,116.403771,0.352222266,40.78905657,Normal,1
21,3553,119.074876,0.344321165,50.95953239,Normal,-1
20,1306,116.084947,0.344575253,44.57942338,Normal,1
10,4205,0.783204,25.53613107,12427.15819,Normal,1
8,3988,0.306771,52.15616861,16601.96042,Normal,1
7,343,5.125342,2.341307175,96.57892098,Normal,1
10,1926,4.937169,3.240723581,1489.517576,Normal,1
9,376,6.059911,2.475283878,956.7797283,Normal,1
16,1164,117.428614,0.281021796,55.48903098,Normal,1
30,960,116.688836,0.608455808,423.845174,Normal,-1
3,12,5.765558,0.693775,2.081324999,Normal,1
20,1377,118.201777,0.304563949,30.63405722,Normal,1
12,608,117.963322,0.20345307,44.53079068,Normal,1
13,623,116.945438,0.213774906,40.24098828,Normal,1
18,1218,117.45859,0.315004633,59.99561207,Normal,1
16,1390,116.712324,0.28274649,62.71831242,Normal,1
2,12,0.001,14925.37313,89552.23881,Normal,1
9,949,10.424036,1.534914116,451.7444107,Normal,1
9,949,10.535013,1.613666732,446.9856848,Normal,1
2,12,0.049449,40.44571174,242.6742705,Normal,1
3,436,0.078486,89.18788064,16665.39255,Normal,1
2,12,0.078465,25.48907156,152.9344294,Normal,1
2,12,0.078756,25.39489055,152.3693433,Normal,1
2,12,0.078526,25.46927132,152.8156279,Normal,1
3,436,0.084048,83.28574148,15562.53569,Normal,1
3,435,0.083893,83.43961952,15567.44901,Normal,1
3,435,0.084413,82.92561572,15471.55059,Normal,1
3,6,3.169408,1.893098017,3.786196034,Normal,1
3,6,3.09779,1.936864668,3.873729336,Normal,1
3,6,3.366211,1.782419462,3.564838924,Normal,1
2,12,0.001,19230.76923,115384.6154,Normal,1
2,12,0.001,23809.52381,142857.1429,Normal,1
2,12,0.001,28169.01408,169014.0845,Normal,1
23,2590,116.674028,0.394260838,118.0896917,Normal,-1
8,616,6.023652,2.324171449,834.7095749,Normal,1
10,2478,30.861352,0.712865723,264.3111682,Normal,1
1,6,0.001,1000000.0,12000000.0,Normal,-1
16,864,119.397567,0.276387541,55.31100981,Normal,1
16,508,116.067515,0.258470253,25.95041343,Normal,1
78,3900,3.780571,20.63180403,1031.590202,Normal,-1
2,76,0.001,25157.2327,1308176.101,Normal,1
2,66,0.030687,130.348356,6126.372731,Normal,1
4,160,0.032935,242.9026871,17610.44482,Normal,1
4,136,0.032333,247.4252312,13979.52556,Normal,1
2,66,0.001,25806.45161,1058064.516,Normal,1
4,180,0.047849,167.1926268,9864.364982,Normal,1
4,160,0.030994,258.1144738,12389.49474,Normal,1
2,90,0.001,29197.08029,1547445.255,Normal,1
2,78,0.001,26490.06623,1708609.272,Normal,1
4,148,0.030995,258.1061462,14712.05033,Normal,1
2,80,0.001,25974.02597,1246753.247,Normal,1
2,78,0.001,26315.78947,1697368.421,Normal,1
2,76,0.001,26143.79085,1202614.379,Normal,1
2,68,0.001,27777.77778,1736111.111,Normal,1
4,156,0.034647,230.9002222,15123.96456,Normal,1
2,82,0.001,25477.70701,1248407.643,Normal,1
2,68,0.001,26490.06623,1496688.742,Normal,1
2,68,0.001,25316.4557,1430379.747,Normal,1
2,90,0.001,27777.77778,1638888.889,Normal,1
2,102,0.001,26666.66667,1573333.333,Normal,1
4,204,0.041728,143.7883436,8675.230061,Normal,1
2,90,0.001,29197.08029,1547445.255,Normal,1
2,82,0.030954,129.2240098,9239.516702,Normal,1
4,168,0.033279,240.3918387,17308.21239,Normal,1
2,90,0.001,23121.38728,1514450.867,Normal,1
2,88,0.001,26845.63758,1395973.154,Normal,1
2,90,0.001,20833.33333,1104166.667,Normal,1
4,136,0.062842,127.3033958,6556.124885,Normal,1
4,156,0.04759,168.1025426,10842.61399,Normal,1
4,152,0.031534,190.2708188,8245.068815,Normal,1
2,90,0.030993,129.061401,7614.622657,Normal,1
4,140,0.031033,193.3425708,7798.150356,Normal,1
4,160,0.035359,226.2507424,15950.67734,Normal,1
2,88,0.001,27210.88435,1414965.986,Normal,1
2,80,0.001,25316.4557,1215189.873,Normal,1
2,72,0.001,27027.02703,1189189.189,Normal,1
2,92,0.031168,128.3367556,11357.80287,Normal,1
2,90,0.001,23391.81287,1532163.743,Normal,1
2,92,0.001,25806.45161,1393548.387,Normal,1
2,66,0.001,22099.44751,1790055.249,Normal,1
4,156,0.030767,195.0141385,9425.683362,Normal,1
2,98,0.001,21390.37433,1219251.337,Normal,1
2,76,0.001,26490.06623,1218543.046,Normal,1
2,76,0.001,4756.242568,285374.5541,Normal,1
4,168,0.06159,97.41841208,7761.000162,Normal,1
2,76,0.001,22099.44751,1370165.746,Normal,1
2,74,0.030674,130.4035991,8606.637543,Normal,1
4,168,0.044016,181.7520901,12540.89422,Normal,1
2,88,0.001,26315.78947,1368421.053,Normal,1
4,120,0.060921,98.48820604,6303.245186,Normal,1
4,156,0.061017,98.33325139,5736.106331,Normal,1
2,84,0.001,34188.03419,1709401.709,Normal,1
4,140,0.037871,158.4325737,9822.819572,Normal,1
2,78,0.001,22988.50575,1080459.77,Normal,1
2,70,0.001,25000.0,1075000.0,Normal,1
2,72,0.001,25157.2327,1308176.101,Normal,1
4,132,0.031057,193.193161,10368.03297,Normal,1
2,76,0.001,21857.9235,1005464.481,Normal,1
4,120,0.061055,98.27204979,5961.837687,Normal,1
2,74,0.031388,127.4372372,8538.29489,Normal,1
4,176,0.035517,225.2442492,16217.58594,Normal,1
2,70,0.031235,128.0614695,7939.811109,Normal,1
2,60,0.001,21052.63158,1705263.158,Normal,1
2,66,0.001,26143.79085,2117647.059,Normal,1
4,140,0.041988,142.8979708,5763.551491,Normal,1
4,152,0.23827,25.18151677,1326.22655,Normal,1
4,152,0.03083,194.6156341,8433.344145,Normal,1
2,74,0.001,23809.52381,1261904.762,Normal,1
4,140,0.034246,233.6039245,18571.512,Normal,1
4,196,0.030907,194.1307794,13783.28534,Normal,1
2,88,0.001,16736.40167,970711.2971,Normal,1
2,70,0.001,22346.36872,960893.8547,Normal,1
2,68,0.031001,129.0280959,7290.087417,Normal,1
4,140,0.031074,193.0874686,7787.861234,Normal,1
2,70,0.001,24844.7205,1068322.981,Normal,1
2,70,0.031027,128.9199729,7348.438457,Normal,1
4,156,0.031386,191.1680367,9813.292551,Normal,1
6,186,2.841765,4.222727777,259.6977583,Normal,1
2,76,0.001,33898.30508,1559322.034,Normal,1
2,82,0.001,23809.52381,1392857.143,Normal,1
2,100,0.001,25316.4557,1468354.43,Normal,1
4,120,0.06182,129.4079586,15334.84309,Normal,1
4,128,0.031233,192.1045049,7171.901514,Normal,1
4,136,0.031175,256.6158781,10777.86688,Normal,1
2,64,0.001,25974.02597,1038961.039,Normal,1
4,140,0.266253,22.53495735,1104.21291,Normal,1
2,68,0.001,22099.44751,1635359.116,Normal,1
2,110,0.001,20202.0202,1434343.434,Normal,1
2,60,0.001,17857.14286,1392857.143,Normal,1
2,100,0.031094,128.6421818,10355.69563,Normal,1
4,124,0.031262,191.9263003,9980.167616,Normal,1
4,124,0.032072,187.0790721,6797.206286,Normal,1
4,120,0.031369,191.2716376,9818.61073,Normal,1
4,140,0.042059,142.6567441,8844.718134,Normal,1
2,76,0.001,22727.27273,1306818.182,Normal,1
2,66,0.001,25157.2327,1232704.403,Normal,1
2,70,0.001,25477.70701,1095541.401,Normal,1
2,64,0.001,34482.75862,1379310.345,Normal,1
2,84,0.001,18099.54751,1656108.597,Normal,1
4,152,0.093796,63.96861273,3774.148151,Normal,1
4,312,0.031114,192.8392364,20440.95905,Normal,1
4,136,0.09312,64.43298969,3908.934708,Normal,1
4,128,0.032393,246.9669373,9878.677492,Normal,1
2,68,0.001,15151.51515,1856060.606,Normal,1
2,76,0.001,19900.49751,2029850.746,Normal,1
2,62,0.001,4993.757803,322097.3783,Normal,1
2,156,0.001,18691.58879,2205607.477,Normal,1
2,64,0.001,20408.16327,1285714.286,Normal,1
2,60,0.001,22222.22222,1733333.333,Normal,1
2,62,0.031814,125.7308103,9115.483749,Normal,1
4,220,0.03134,191.448628,14103.38226,Normal,1
4,136,0.065894,91.05533129,7678.999605,Normal,1
4,132,0.034702,230.5342632,26050.37174,Normal,1
2,76,0.001,20100.50251,2050251.256,Normal,1
2,64,0.001,20725.3886,1305699.482,Normal,1
4,168,0.062176,96.50025733,6658.517756,Normal,1
2,76,0.001,22727.27273,2318181.818,Normal,1
4,132,0.031911,188.0229388,8210.334994,Normal,1
2,66,0.031144,128.4356537,9825.327511,Normal,1
4,168,0.048062,166.4516666,15230.32749,Normal,1
4,120,0.048351,165.4567641,14394.73847,Normal,1
2,62,0.001,18433.17972,1456221.198,Normal,1
2,60,0.001,20618.5567,1659793.814,Normal,1
2,80,0.001,14388.48921,690647.482,Normal,1
2,62,0.001,29411.76471,1147058.824,Normal,1
4,140,0.032273,185.9139219,10349.20832,Normal,1
2,60,0.031214,128.1476261,9034.407638,Normal,1
4,148,0.036203,220.9761622,15247.35519,Normal,1
2,106,0.001,20100.50251,1386934.673,Normal,1
4,128,0.219423,27.34444429,875.0222174,Normal,1
4,128,0.031146,256.8548128,10274.19251,Normal,1
2,74,0.001,22988.50575,1586206.897,Normal,1
2,64,0.001,26315.78947,1052631.579,Normal,1
4,136,0.045479,131.9290222,8487.433761,Normal,1
2,70,0.001,21621.62162,929729.7297,Normal,1
2,60,0.001,21052.63158,1705263.158,Normal,1
2,60,0.001,17241.37931,2043103.448,Normal,1
2,60,0.001,17857.14286,2116071.429,Normal,1
2,76,0.001,20618.5567,2103092.784,Normal,1
2,74,0.031558,126.7507447,9886.558084,Normal,1
2,60,0.001,18099.54751,2144796.38,Normal,1
2,60,0.001,23668.63905,1467455.621,Normal,1
2,76,0.001,19900.49751,2029850.746,Normal,1
4,176,0.031413,191.0037246,11969.56674,Normal,1
2,68,0.031284,127.8608874,9205.98389,Normal,1
2,64,0.001,21052.63158,842105.2632,Normal,1
4,172,0.032459,184.8485782,11398.99566,Normal,1
2,60,0.030766,130.0136514,9556.00338,Normal,1
2,78,0.001,21276.59574,1851063.83,Normal,1
2,88,0.001,26315.78947,1368421.053,Normal,1
2,68,0.001,26666.66667,1120000.0,Normal,1
2,66,0.001,24691.35802,1012345.679,Normal,1
2,64,0.001,23391.81287,1263157.895,Normal,1
2,66,0.001,4634.994206,273464.6582,Normal,1
2,76,0.001,17937.21973,1829596.413,Normal,1
2,76,0.001,15094.33962,1539622.642,Normal,1
4,156,0.045117,177.3167542,12412.1728,Normal,1
2,60,0.001,17777.77778,2106666.667,Normal,1
2,62,0.001,4158.004158,301455.3015,Normal,1
2,60,0.001,15564.20233,1844357.977,Normal,1
2,68,0.030942,129.2741258,9695.559434,Normal,1
2,66,0.001,16528.92562,1867768.595,Normal,1
4,140,0.033117,181.1758311,8032.128514,Normal,1
2,78,0.001,25477.70701,1197452.229,Normal,1
2,68,0.030739,130.1278506,8132.990663,Normal,1
4,156,0.060097,133.1181257,13578.04882,Normal,1
4,132,0.031008,193.498452,8191.434469,Normal,1
2,60,0.001,18348.62385,2174311.927,Normal,1
4,140,0.040156,149.4172726,6026.496663,Normal,1
4,156,0.041993,142.8809563,8429.976425,Normal,1
2,68,0.001,25641.02564,1076923.077,Normal,1
4,212,0.030907,194.1307794,14559.80846,Normal,1
2,76,0.001,20304.56853,2071065.99,Normal,1
2,62,0.001,29411.76471,2132352.941,Normal,1
2,60,0.001,22346.36872,1810055.866,Normal,1
2,88,0.001,26490.06623,1377483.444,Normal,1
4,120,0.061145,98.12740208,6280.153733,Normal,1
2,60,0.001,23391.81287,1450292.398,Normal,1
2,110,0.001,23255.81395,1651162.791,Normal,1
2,86,0.001,25477.70701,1299363.057,Normal,1
2,88,0.001,24539.8773,1766871.166,Normal,1
4,200,2.27946,3.509603152,186.008967,Normal,1
2,88,0.001,23391.81287,1216374.269,Normal,1
4,120,0.061583,97.42948541,6235.487066,Normal,1
4,176,0.030995,193.5796096,12130.98887,Normal,1
8,617,5.195936,2.501955374,644.3497379,Normal,1
12,1951,16.211746,1.357040753,405.0149811,Normal,1
23,1401,116.511495,0.377645141,55.41084165,Normal,1
8,858,1.091414,13.74363899,7030.329463,Normal,1
7,344,3.811379,3.93558342,1693.875104,Normal,1
2,12,0.038494,51.95614901,311.7368941,Normal,1
2,12,0.238371,8.390282375,50.34169425,Normal,1
15,1450,64.676203,0.510234035,135.1810959,Normal,1
14,932,67.366641,0.460168409,121.8555635,Normal,1
10,3377,4.835604,3.308790381,1263.130728,Normal,1
8,382,5.058074,2.767851953,854.0800313,Normal,1
21,1239,115.528135,0.346236006,55.2332988,Normal,1
27,1094,115.614667,0.467068767,216.7545057,Normal,1
3,12,5.32117,0.751714379,2.255143136,Normal,1
16,370,115.736522,0.259209448,6.566639353,Normal,1
1,6,0.001,1000000.0,12000000.0,Normal,-1
2,12,0.001,19417.47573,116504.8544,Normal,1
2,12,0.001,22222.22222,133333.3333,Normal,1
12,647,117.044748,0.205049781,39.49771416,Normal,1
9,770,10.530922,1.709252048,691.487412,Normal,1
2,12,0.001,23255.81395,139534.8837,Normal,1
8,542,0.166741,71.96790232,21632.35197,Normal,1
8,542,0.183314,65.46144866,19676.62044,Normal,1
13,823,0.25407,82.65438659,22214.35038,Normal,1
22,1143,118.765573,0.42941737,170.1587378,Normal,1
8,886,5.177937,3.669415059,2139.84836,Normal,1
2,12,0.008702,229.8322225,1378.993335,Normal,1
3,58,0.001,21582.73381,417266.1871,Normal,1
10,774,6.897224,2.464759735,700.1367507,Normal,1
9,954,11.73552,1.363382279,395.9773406,Normal,1
9,380,6.048344,2.976021205,583.9614943,Normal,1
24,750,6.29542,9.054201308,6608.29619,Normal,1
9,385,5.752472,3.129089546,591.0502476,Normal,1
9,385,5.752835,3.128892103,591.0129527,Normal,1
10,677,6.244113,3.363167835,667.5087398,Normal,1
10,677,6.24311,3.523884731,667.6159799,Normal,1
7,369,0.146554,81.88108138,26051.83072,Normal,1
7,369,0.139916,85.76574516,27287.80125,Normal,1
1,6,0.012893,155.1229349,930.7376096,Normal,1
9,379,6.060137,2.640204339,931.1670677,Normal,1
16,818,60.869314,0.476430538,105.2254343,Normal,1
8,377,5.152053,2.329168586,784.9298134,Normal,1
22,784,115.568558,0.380726391,99.983942,Normal,1
13,814,31.266367,0.767597975,193.5626227,Normal,1
14,783,61.171378,0.408687867,68.43069646,Normal,1
3,12,5.253923,0.761335863,2.284007588,Normal,1
3,12,5.253903,0.761338761,2.284016283,Normal,1
4,459,10.370055,0.867883536,310.0272853,Normal,1
4,459,10.370138,0.867876589,310.0248039,Normal,1
2,12,0.001,25974.02597,155844.1558,Normal,1
2,12,0.001,5681.818182,34090.90909,Normal,1
8,816,2.806097,5.701869893,1728.735678,Normal,1
2,12,0.001,111111.1111,666666.6667,Normal,1
11,4968,10.554759,2.273855803,1475.069208,Normal,1
2,12,0.001,20833.33333,125000.0,Normal,1
13,7306,10.757082,2.695898386,1762.373848,Normal,1
10,4879,10.82211,2.03287529,1083.522529,Normal,1
2,12,0.001,12578.61635,75471.69811,Normal,1
2,12,0.001,14285.71429,85714.28571,Normal,1
3,425,0.059513,117.62136,45401.84498,Normal,1
2,12,0.004126,484.7309743,2908.385846,Normal,1
3,426,4.804093,1.45709086,562.8533836,Normal,1
2,12,0.135691,14.73937107,88.43622643,Normal,1
3,426,0.135436,51.68492867,19965.14959,Normal,1
3,426,0.134777,51.93764515,20062.77035,Normal,1
2,12,0.028115,71.13640405,426.8184243,Normal,1
2,12,0.028719,69.64030781,417.8418469,Normal,1
9,1051,20.171548,0.941920769,301.6625199,Normal,1
8,616,5.231189,2.676255819,888.5169318,Normal,1
12,2496,60.061404,0.449539941,117.0302313,Normal,1
8,642,5.323694,2.62975295,877.9618062,Normal,1
14,5876,40.840646,0.759047739,271.1759261,Normal,1
16,5968,60.349343,0.579956604,185.2381392,Normal,1
15,7641,30.771574,1.039920805,429.3897998,Normal,1
20,3598,16.772257,2.26564618,641.5356025,Normal,1
2,12,0.001,17241.37931,103448.2759,Normal,1
5,135,3.19877,1.87572098,56.58424957,Normal,1
5,135,4.204181,1.427150734,43.05238048,Normal,1
5,135,3.221128,1.862701513,56.19149565,Normal,1
5,135,4.221061,1.421443566,42.88021424,Normal,1
5,135,4.200657,1.428347994,43.08849782,Normal,1
5,135,4.199946,1.428589796,43.09579218,Normal,1
5,135,3.203901,1.872717041,56.49363073,Normal,1
5,135,3.19881,1.875697525,56.583542,Normal,1
5,135,4.217534,1.422632278,42.91607371,Normal,1
9,391,119.919634,0.150100525,6.22917178,Normal,1
